sensor,provider_asset_type,gsd,capture_date,off_nadir_angle,pan_resolution,sun_azimuth,sun_elevation,target_azimuth,disaster,disaster_type,catalog_id,original_width,original_height,width,height,id,img_name,centroid_x,centroid_y,path,no-damage,un-classified,destroyed,major-damage
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQyOQ.Rb4mi6MmmmUfcaF4chhnxO8em5Q,sunda-tsunami_00000106_post_disaster.png,105.84189626995007,-6.224900397365642,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000106_post_disaster.json,32.0,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQzMQ.QESQlK2UDq3gCkKP4d9Ui1ZcCFs,sunda-tsunami_00000107_post_disaster.png,105.85553387281504,-6.391003879152804,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000107_post_disaster.json,41.0,7.0,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQzMw._3qNFWVEDW9riO0ZvfRBIX3aTD4,sunda-tsunami_00000108_post_disaster.png,105.85961187438745,-6.390846735617368,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000108_post_disaster.json,73.0,83.0,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQzNQ.zCvxSewWv2D9ATjxQ97Oyq3RFmA,sunda-tsunami_00000109_post_disaster.png,105.82793774994494,-6.248026328303136,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000109_post_disaster.json,18.0,33.205128205128204,23.0,6.0
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQzNw.0id4ZKeCdu6VzbV7o_DlCXMcPtI,sunda-tsunami_00000110_post_disaster.png,105.86406433363845,-6.3905461859487716,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000110_post_disaster.json,153.02173913043478,260.0,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQzOQ.VccEeQtf3Wf4KPe4aoJKfsj9vlo,sunda-tsunami_00000111_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000111_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ0MQ.bHGSAcHkxaMTTDvncL3as3lBb1I,sunda-tsunami_00000112_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000112_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ0Mw.IgRV5CXll4LAoRKEWCOT226ISkA,sunda-tsunami_00000113_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000113_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ0Nw.pPD1u1J1W3pI9hzhrL6WoNp1f9I,sunda-tsunami_00000114_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000114_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ0OQ.xOSr8pEwLf6XNx8yo5mKjemKHbE,sunda-tsunami_00000115_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000115_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ1MQ.zx9EyA7Q06Z7NmB7YYjYR3ZUHnU,sunda-tsunami_00000116_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000116_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ1Mg.C2UVHgp3coh_Axf66txPL5rsESE,sunda-tsunami_00000117_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000117_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ1Mw.ddWS_TAwFPyHBne5lyTWKyEOdhY,sunda-tsunami_00000118_post_disaster.png,105.82192438543781,-6.763253603386016,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000118_post_disaster.json,94.0,7.0,1.0,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ1NA.yY2_D0zzLjUU-cmaqJTj9ww4cr0,sunda-tsunami_00000119_post_disaster.png,105.82800850631014,-6.7639159476983375,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000119_post_disaster.json,10.0,5.0,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ1NQ.AekjafFWHZ4L9_wzNZ1HGZGShNE,sunda-tsunami_00000120_post_disaster.png,105.831635132841,-6.764995414048947,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000120_post_disaster.json,47.0,1.0,14.916666666666666,1.0
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ1Ng.AVPZHT_F-j-L194piU9MIOfhzxE,sunda-tsunami_00000121_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000121_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ1Nw.FclQBDdY5B1WWOtAKIClOB7-gJI,sunda-tsunami_00000122_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000122_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ1OA.tKFC7D0jL5ni1cprEZPofjtQw9A,sunda-tsunami_00000123_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000123_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ1OQ.fGzXYTbN857YOqv-e1vlJRSqQn0,sunda-tsunami_00000124_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000124_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ2MA.zjhyXaC7ENZSN5KFkK-w-kMOjW4,sunda-tsunami_00000125_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000125_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ2MQ._B9lypMRuIxgsJM55G2bxCFhhzc,sunda-tsunami_00000126_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000126_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ2Mg.7kqI8x4nUZCoT4KqfMOsSfsBfC8,sunda-tsunami_00000127_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000127_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ2Mw.cjIiX3yoq0Zaq1p5uBFSvYKMo5U,sunda-tsunami_00000128_post_disaster.png,105.82251567593264,-6.7621000996435585,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000128_post_disaster.json,6.0,1.0,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ2NQ.5VXNobuL2kee-L6UoIdnNtoTmRk,sunda-tsunami_00000129_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000129_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ2Ng.214lQtyA_dww1_k8utjGvHX4T3c,sunda-tsunami_00000130_post_disaster.png,105.81208353436749,-6.7681732248658975,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000130_post_disaster.json,15.0,1.0,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ2Nw.rFXCc4wwwZPW62J6b9MObLASpVo,sunda-tsunami_00000131_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000131_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ2OA.NCikrRWoTc2_iqVr7fD8TocKxE8,sunda-tsunami_00000132_post_disaster.png,105.82015637653812,-6.39931667295246,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000132_post_disaster.json,2.0,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ2OQ.LWDxpUdbP02SS0jGwFj3ZEL6NRQ,sunda-tsunami_00000133_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000133_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ3MA.bpXh5wzXb7TrjsmnrC3DbIN_J0U,sunda-tsunami_00000134_post_disaster.png,105.80748630535012,-6.764438556034428,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000134_post_disaster.json,70.0,1.0,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ3MQ.6rtNDQe6p1WyQa3X6E_TswXKNNg,sunda-tsunami_00000135_post_disaster.png,105.81258503625135,-6.765187393505176,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000135_post_disaster.json,180.0,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ3Mg.8etQjgT_5wXf7XLDCwZKGDRwjsI,sunda-tsunami_00000136_post_disaster.png,105.81767356833122,-6.764273073511371,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000136_post_disaster.json,173.0,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ3NA.vzTxOr_P32c5o_jXAclJWAJCMY0,sunda-tsunami_00000137_post_disaster.png,105.82472202178113,-6.340915845632147,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000137_post_disaster.json,153.02173913043478,6.0,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ3NQ.ciK0AvVLwmcov8x5KN6T4wAR2UQ,sunda-tsunami_00000138_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000138_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ3Ng.8UTZXiNVQFVMTURS3SGmCBGjcZ8,sunda-tsunami_00000139_post_disaster.png,105.82550411131719,-6.340532937540932,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000139_post_disaster.json,21.0,14.0,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ3Nw.yagmR8sH3apBJR0eOAcKSAGIR2A,sunda-tsunami_00000140_post_disaster.png,105.82844391745735,-6.252293570832357,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000140_post_disaster.json,14.0,21.0,25.0,9.0
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ3OA.ee_sHXtoYxmFqsmwLo9b-VrsDZo,sunda-tsunami_00000141_post_disaster.png,105.82795667427662,-6.412551114205434,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000141_post_disaster.json,40.0,8.0,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ3OQ.FR90WoNQPmmW2_xDhKTDh4pL9FM,sunda-tsunami_00000142_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000142_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ4MA._Ei0vW4STTbQHgZpMEaHKYu0ZKc,sunda-tsunami_00000143_post_disaster.png,105.81249867461628,-6.76720296020801,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000143_post_disaster.json,22.0,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ4MQ.GzpEYwUYU-3_qcgInzpw_vVb9zk,sunda-tsunami_00000144_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000144_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ4Mg.8y9hR_NK2cK4yXK18pzL7OMeQzk,sunda-tsunami_00000145_post_disaster.png,105.83448101081756,-6.393007163167814,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000145_post_disaster.json,153.02173913043478,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ4Mw.STExx6mh3Y3Es8npjlaTZY9YhKU,sunda-tsunami_00000146_post_disaster.png,105.81755739038387,-6.759643060486272,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000146_post_disaster.json,14.0,33.205128205128204,14.916666666666666,6.25
GEOEYE01,GEOEYE01,1.7746705,2019-01-02T03:17:07.000Z,16.378376,0.44356507,126.33524,60.16131,292.7296,sunda-tsunami,tsunami,1050010013BECF00,1024,1024,1024,1024,MjY0MjQ4NQ.dsDQ-Wx8c2FJY5GtKNXyj_a1iVw,sunda-tsunami_00000147_post_disaster.png,105.83167135466505,-6.339754469770515,C:\Users\yanit\OneDrive\Bureau\Data Insights And Visualization\tier3\labels\sunda-tsunami_00000147_post_disaster.json,3.0,40.0,14.916666666666666,6.25
